latitude,longitude
13.212326,-86.110558
35.685826,139.756684
5.995608,116.110092
51.541792,7.72271
4.396901,18.561947
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-12.046378,-77.042791
13.9166667,-88.1333333
13.89271,-88.043983
14.169631,-89.102686
13.9166667,-88.2333333
13.90668,-88.157021
13.09171,-86.00177
33.888629,35.495479
48.777106,9.180769
49.375055,11.214278
31.730664,34.993044
35.685826,139.756684
54.663392,-5.917475
54.663392,-5.917475
54.597269,-5.930109
54.510893,-6.042726
54.489224,-6.920883
54.597269,-5.930109
54.597269,-5.930109
54.603965,-5.949871
54.597269,-5.930109
37.97918,23.716647
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-9.833333,-76.1
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
15.500747,32.560083
-14.217084,-71.431398
-33.050582,-71.597945
-37.092019,-73.154582
52.505803,13.331741
54.597269,-5.930109
23.940848,91.988153
14.74189,-83.9717
31.326015,75.576183
-33.469115,-70.641997
48.856614,2.352222
-21.077231,165.395997
59.332788,18.064488
3.420628,-76.522119
-14.272369,-71.226768
-14.272369,-71.226768
-12.046378,-77.042791
13.727896,100.524123
31.766496,35.21172
32.609885,35.290105
33.9877,35.638924
33.397778,35.685
54.706718,-7.592867
3.420628,-76.522119
3.420628,-76.522119
54.597269,-5.930109
3.173882,-76.259454
37.97918,23.716647
54.99451,-7.319996
-29.601439,30.376695
13.835,-89.2744444
13.681766,-89.36063
-33.469115,-70.641997
33.888629,35.495479
38.725299,-9.150036
31.633979,74.872264
4.66736,-74.349217
-26.177929,27.974858
33.562839,35.36887
23.811388,90.412106
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
2.95485,-76.26825
31.900975,35.204318
13.27624,-86.87844
13.066522,-85.749967
12.77301,-85.47223
12.05,-84.26667
13.54204,-85.53942
12.83543,-85.462486
-12.046378,-77.042791
3.322222,-76.234722
-12.046378,-77.042791
13.701964,-89.147774
13.719546,-88.360633
14.79993,-83.7421
40.416691,-3.700345
2.95485,-76.26825
8.09242,-76.72738
7.99221,-76.63719
7.131202,-73.124973
18.402807,-66.050137
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-53.154613,-70.916943
-33.469115,-70.641997
-33.469115,-70.641997
3.250582,-76.227643
7.060051,-73.853115
7.376579,-72.64831
7.894195,-72.503885
35.73845,139.326932
48.894198,2.134716
15.500747,32.560083
7.131202,-73.124973
7.131202,-73.124973
7.131202,-73.124973
7.131202,-73.124973
-36.724358,-73.112741
-18.477323,-70.314534
-33.469115,-70.641997
-33.045632,-71.620529
-33.045632,-71.620529
-33.045632,-71.620529
44.49419,11.346518
7.07786,-74.70355
14.266667,-83.55
36.8027778,10.1797222
51.500152,-0.126236
47.183042,11.860491
13.763295,-89.047796
13.763295,-89.047796
13.763295,-89.047796
13.536835,-88.780584
30.954424,74.612085
33.888629,35.495479
9.933333,-84.083333
-34.891151,-56.187214
46.496714,11.358008
46.609867,11.192871
-12.584645,-74.258444
-12.584645,-74.258444
7.939525,81.000963
-30.857586,29.851342
10.502961,-66.917253
8.980118,79.912462
43.256963,-2.923441
34.009667,71.579994
14.596051,120.978666
-12.787149,-74.973207
-13.752746,-74.066323
-26.177929,27.974858
7.189766,100.595381
-25.891968,32.605135
-12.046378,-77.042791
-6.774056,-79.843559
9.66123,80.02558
9.82486,80.236347
-26.299735,29.983095
-26.103533,28.097631
9.2559,-73.81427
7.110621,-75.551571
14.321944,76.725556
-17.783219,-63.182042
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
13.344322,-88.437463
13.344322,-88.437463
13.344322,-88.437463
13.344322,-88.437463
13.344322,-88.437463
13.344322,-88.437463
13.344322,-88.437463
13.344322,-88.437463
42.697424,9.450101
7.6676,-76.6803
54.208418,-5.891745
-12.046378,-77.042791
6.927079,79.861243
-31.522355,27.697767
40.416691,-3.700345
8.345185,80.388133
49.797861,6.919045
17.613878,121.726719
51.500152,-0.126236
-25.74042,28.315433
40.416691,-3.700345
48.208174,16.373819
48.208174,16.373819
13.09171,-86.00177
45.774657,4.77867
19.432608,-99.133207
45.764043,4.835659
7.110621,-75.551571
33.888629,35.495479
13.344322,-88.437463
13.488644,-87.894245
8.5922,81.196796
5.37064,-74.1519
-29.658879,30.855026
48.856614,2.352222
31.633979,74.872264
-33.469115,-70.641997
-33.469115,-70.641997
40.712784,-74.005941
18.46617,-66.106654
-33.469115,-70.641997
-17.783219,-63.182042
35.370498,24.149585
31.356553,34.326901
7.131202,-73.124973
33.888629,35.495479
6.927079,79.861243
10.632808,-71.632977
52.516667,13.4
43.320812,-1.984447
54.597269,-5.930109
49.663015,8.013007
31.766496,35.21172
31.766496,35.21172
-12.939782,-74.247478
6.538423,-75.087737
4.528694,-75.703846
16.9675,-89.910278
7.472906,-73.203699
6.270526,-75.572173
6.270526,-75.572173
6.538423,-75.087737
-12.102176,-77.057885
34.009667,71.579994
-12.047606,-77.000266
-12.047606,-77.000266
-12.047606,-77.000266
-12.047606,-77.000266
31.633979,74.872264
-7.786564,-78.14146
-12.046378,-77.042791
9.66123,80.02558
-26.177929,27.974858
6.927079,79.861243
11.87401,-86.413
13.69288,-89.199161
33.888763,35.492016
54.597269,-5.930109
4.5981,-74.07603
4.5981,-74.07603
10.340661,-68.736944
40.416691,-3.700345
33.888763,35.492016
-24.185786,-65.299477
-24.185786,-65.299477
-12.939782,-74.247478
-12.939782,-74.247478
-12.939782,-74.247478
-12.939782,-74.247478
40.416691,-3.700345
3.420628,-76.522119
11.87401,-86.413
-13.09249,-73.715586
-12.046378,-77.042791
-13.163874,-74.223564
-37.997567,-57.54823
4.5981,-74.07603
4.5981,-74.07603
4.5981,-74.07603
-33.469115,-70.641997
-33.469115,-70.641997
4.5981,-74.07603
13.7333333,-88.8833333
13.7333333,-88.8833333
13.7333333,-88.8833333
13.7333333,-88.8833333
13.7333333,-88.8833333
-12.939782,-74.247478
2.85,-76.316667
13.824224,-88.485189
13.536835,-88.780584
13.49446,-88.530343
-8.145109,-78.17352
42.271817,-89.094544
-33.045632,-71.620529
-33.045632,-71.620529
-33.045632,-71.620529
-33.045632,-71.620529
-33.045632,-71.620529
-33.045632,-71.620529
-6.208821,106.846046
-12.003379,-76.918423
-12.003379,-76.918423
-12.003379,-76.918423
14.331414,-89.442393
-6.208821,106.846046
-6.208821,106.846046
33.34835,-112.677484
-33.469115,-70.641997
53.553813,9.991586
-13.163874,-74.223564
-10.680652,-76.259918
-10.680652,-76.259918
-13.163874,-74.223564
-13.163874,-74.223564
-13.163874,-74.223564
-13.163874,-74.223564
24.021144,88.991482
42.134855,8.595838
54.18006,-6.33393
-29.858343,31.021827
-13.163874,-74.223564
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-10.680652,-76.259918
-12.046378,-77.042791
-12.046378,-77.042791
-10.680652,-76.259918
-10.680652,-76.259918
-10.680652,-76.259918
-10.680652,-76.259918
-10.680652,-76.259918
-10.680652,-76.259918
-12.87054,-74.156341
7.013333,-74.718056
48.856614,2.352222
13.496103,-85.916342
13.13070671,-85.9716835
13.763295,-89.047796
38.725299,-9.150036
43.338233,-1.789272
54.530715,-6.811011
-6.776508,-79.844118
-5.707626,-78.809843
-5.707626,-78.809843
-12.87054,-74.156341
43.338233,-1.789272
-33.469115,-70.641997
4.5981,-74.07603
4.5981,-74.07603
4.5981,-74.07603
-12.166857,26.383713
-31.399301,-64.182129
-11.775033,-75.500112
41.656285,-0.876533
6.927079,79.861243
-33.302401,-66.336798
-33.302401,-66.336798
-32.951052,-60.666365
-32.951052,-60.666365
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
20.673343,-103.344177
13.64121,-88.785423
-15.278955,-73.344435
-0.181439,-78.467266
54.673252,-7.627484
41.65381,-83.536259
31.766496,35.21172
32.22626,35.260741
6.270526,-75.572173
14.316514,-89.171394
14.411253,-89.433434
-27.451632,-58.986198
-12.068306,-75.210163
-12.068306,-75.210163
-34.6037,-58.381503
13.69288,-89.199161
13.84222,-89.09694
-12.068306,-75.210163
-31.651802,-63.912396
33.872894,35.535687
54.077313,-6.608787
-10.680652,-76.259918
-10.680652,-76.259918
-10.680652,-76.259918
-10.680652,-76.259918
-12.046378,-77.042791
-13.785619,-73.47406
9.616539,79.992
8.5922,81.196796
8.5922,81.196796
6.927079,79.861243
7.39002,-73.50099
10.90584,-74.172483
33.892039,35.517862
13.09171,-86.00177
32.178344,34.907985
32.17621,34.908157
32.085688,34.783684
31.669316,34.570802
32.178344,34.907985
-14.794613,-70.357358
-14.31884,-74.378173
-14.909873,-70.19747
49.25,-123.1333333
-14.794613,-70.357358
8.924966,80.80871
33.888629,35.495479
33.892039,35.517862
54.597269,-5.930109
-26.003841,32.557377
24.893379,67.028061
24.893379,67.028061
24.893379,67.028061
24.893379,67.028061
-8.111825,-79.02866
36.539004,-4.624353
-12.586986,13.415581
-12.046378,-77.042791
54.063074,-6.006978
-12.046378,-77.042791
1.93005,-76.21495
-26.177929,27.974858
36.621787,-4.500273
-10.31697,-77.186477
-10.285083,-77.1987
-10.335301,-77.12537
-10.338889,-77.169167
-9.929478,-76.239738
31.633979,74.872264
8.5922,81.196796
6.927079,79.861243
34.009667,71.579994
-12.560165,16.337754
31.633979,74.872264
3.875061,32.479153
7.154055,80.059375
-13.33036,-74.977098
-13.33036,-74.977098
38.537043,-0.129077
13.087135,-86.355572
13.087135,-86.355572
13.087135,-86.355572
43.036248,-2.504542
36.719648,-4.420016
43.320812,-1.984447
9.66123,80.02558
36.425549,-5.150728
-17.777883,-69.959507
43.036248,-2.504542
-12.068306,-75.210163
-13.163874,-74.223564
-13.163874,-74.223564
-13.163874,-74.223564
-13.163874,-74.223564
-13.163874,-74.223564
13.69288,-89.199161
31.864464,74.955923
36.212989,37.142588
-12.068306,-75.210163
-33.469115,-70.641997
5.969808,125.286941
36.509937,-4.886352
36.212989,37.142588
-33.024705,-71.552216
31.633979,74.872264
9.380289,80.377
-33.469115,-70.641997
-33.469115,-70.641997
42.567651,8.757222
6.927079,79.861243
31.147131,75.341218
9.380289,80.377
31.766496,35.21172
33.888629,35.495479
31.356553,34.326901
31.147131,75.341218
24.663717,93.906269
-12.046378,-77.042791
30.34,76.38
30.900965,75.857276
16.914726,-89.866136
37.97918,23.716647
33.892039,35.517862
34.009667,71.579994
-12.046378,-77.042791
-15.84065,-70.027891
-13.308333,-73.583333
7.14266,-71.971627
-12.046378,-77.042791
43.267549,-1.975814
40.639349,22.944616
-12.046378,-77.042791
-12.046378,-77.042791
13.818333,-87.9713889
13.85077,-88.90406
13.888888,-88.901631
31.633979,74.872264
6.270526,-75.572173
6.270526,-75.572173
6.270526,-75.572173
31.147131,75.341218
31.633979,74.872264
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
-12.046378,-77.042791
33.888629,35.495479
9.380289,80.377
14.624422,-90.53288
14.483333,-90.533333
37.68698,-97.335579
-34.6037,-58.381503
7.131202,-73.124973
4.71365,-75.09733
8.881792,-75.796192
33.888763,35.492016
33.214611,35.461758
6.46052,-71.72989
7.062532,-73.085812
7.04507,-75.59632
-27.365132,29.880845
-27.365132,29.880845
32.06851,34.825582
9.380289,80.377
6.0404,-75.70336
31.995965,35.27111
6.927079,79.861243
9.616539,79.992
-36.818977,-73.050319
-33.024705,-71.552216
-33.024705,-71.552216
-33.024705,-71.552216
43.537727,6.464993
43.537727,6.464993
-12.046378,-77.042791
13.13192319,-86.34574228
-15.84065,-70.027891
-12.068306,-75.210163
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.068306,-75.210163
8.300405,81.369335
13.69288,-89.199161
-12.046378,-77.042791
-12.043241,-77.042954
-12.043241,-77.042954
-12.043241,-77.042954
-12.043241,-77.042954
-12.043241,-77.042954
-12.043241,-77.042954
-12.043241,-77.042954
-12.043241,-77.042954
-12.068306,-75.210163
-12.068306,-75.210163
-12.068306,-75.210163
-12.068306,-75.210163
-12.068306,-75.210163
-12.068306,-75.210163
-12.068306,-75.210163
-29.858343,31.021827
14.624422,-90.53288
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
38.59286,-90.510679
38.34521,-0.480995
43.311307,-1.900896
9.66123,80.02558
42.697425,9.450102
33.117247,35.42888
34.010537,71.798394
32.085688,34.783684
8.457907,81.268402
36.509937,-4.886352
-26.250692,28.441941
-26.250692,28.441941
-26.246319,27.853677
-25.840061,25.593217
-26.177929,27.974858
36.509938,-4.886353
52.370216,4.895168
52.370216,4.895168
52.370216,4.895168
34.009667,71.579994
29.964297,66.745872
-33.469115,-70.641997
60.169813,24.93824
-10.680652,-76.259918
54.787715,-6.492314
-25.412439,28.007093
36.621787,-4.500273
12.9319444,-86.1952778
11.51954,-84.786078
4.5981,-74.07603
9.307278,123.308201
11.244315,125.004748
40.416691,-3.700345
40.416691,-3.700345
33.888763,35.492016
33.888763,35.492016
54.597269,-5.930109
13.85077,-88.90406
15.081505,-91.891609
16.8,-89.933333
16.929696,-89.891681
-6.928056,-77.939722
36.509937,-4.886352
37.38264,-5.996295
13.466667,-88.183333
13.466667,-88.183333
13.466667,-88.183333
13.466667,-88.183333
37.97918,23.716647
37.97918,23.716647
37.97918,23.716647
26.22853,127.68911
-12.046378,-77.042791
-12.046378,-77.042791
43.272052,-2.949076
8.885503,80.276733
43.256963,-2.923441
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.050934,-77.126044
-12.046378,-77.042791
-12.046378,-77.042791
31.633979,74.872264
31.127019,75.481773
11.6002,-86.211617
31.147131,75.341218
-12.003379,-76.918423
-12.003379,-76.918423
-29.858343,31.021827
-12.046378,-77.042791
48.208174,16.373819
6.643708,-73.653621
9.26868,-74.53037
40.416691,-3.700345
-29.858343,31.021827
-29.858343,31.021827
40.416691,-3.700345
8.351263,81.006993
48.856614,2.352222
31.803022,34.652292
34.009667,71.579994
-11.5192,-75.899141
-12.046378,-77.042791
-9.144722,-77.688611
-29.943468,30.981181
-29.858343,31.021827
-29.858343,31.021827
-36.818977,-73.050319
30.05,31.25
37.97918,23.716647
33.888629,35.495479
33.888629,35.495479
-12.046378,-77.042791
4.5981,-74.07603
6.551944,-74.787222
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-26.177929,27.974858
-26.177929,27.974858
10.60485,-72.97948
6.34593,-75.50811
6.28306,-75.56748
-33.469115,-70.641997
-33.469115,-70.641997
6.551944,-74.787222
-13.531688,-71.966924
8.666667,80.4
8.345185,80.388133
3.420628,-76.522119
4.814278,-75.694558
4.814278,-75.694558
4.814278,-75.694558
4.814278,-75.694558
-25.746096,28.186455
-36.818977,-73.050319
-36.724358,-73.112741
-33.469115,-70.641997
31.252973,34.791462
32.178344,34.907985
32.08415,34.793889
5.975153,-74.586142
-12.39929,-74.865942
-26.499935,31.375965
40.416691,-3.700345
43.320664,-3.020252
43.256963,-2.923441
-25.518444,28.100626
-25.840061,25.593217
43.280364,-2.171588
43.280364,-2.171588
6.270526,-75.572173
6.270526,-75.572173
52.069858,4.291111
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
43.256963,-2.923441
13.6769444,-89.2797222
-13.163874,-74.223564
43.256963,-2.923441
43.280364,-2.171588
-31.896578,26.883187
-31.896578,26.883187
43.256963,-2.923441
32.178344,34.907985
-2.90008,-79.005896
43.280364,-2.171588
-33.469115,-70.641997
32.178344,34.907985
-12.046378,-77.042791
-12.050934,-77.126044
-12.050934,-77.126044
-12.187607,-77.007671
-11.722374,-75.082651
-11.981557,-77.096882
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
5.83752,-74.34079
-13.61,-73.74
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-32.788923,26.832659
-33.469115,-70.641997
-29.830168,30.924528
-26.246319,27.853677
7.264167,80.396944
-33.469115,-70.641997
-33.469115,-70.641997
4.597774,-74.075571
37.97918,23.716647
32.085688,34.783684
32.049357,34.758355
8.427805,-82.430643
32.085688,34.783684
-12.939782,-74.247478
48.856614,2.352222
8.738157,80.477147
-29.830168,30.924528
-29.830168,30.924528
-26.177929,27.974858
-26.177929,27.974858
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
6.270526,-75.572173
3.420628,-76.522119
-25.891968,32.605135
-26.177929,27.974858
31.326015,75.576183
54.371716,-5.855803
-6.875968,-79.922097
-26.177929,27.974858
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-12.046378,-77.042791
-33.925313,18.426329
-13.222081,-73.621316
31.040338,74.760291
-12.046378,-77.042791
41.88415,-87.632409
-25.746096,28.186455
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
11.85821,-86.11343
-33.469115,-70.641997
-12.2034,-75.7993
-15.84065,-70.027891
-12.046378,-77.042791
-12.046378,-77.042791
13.682638,-88.926466
14.12458,-89.293171
13.9,-88.1166667
13.9,-88.1166667
12.749831,-87.283507
11.85821,-86.11343
13.759041,-86.017217
-26.387848,28.173627
-33.946638,18.475479
48.856614,2.352222
48.856614,2.352222
3.420628,-76.522119
14.283333,-91.366667
14.05,-83.516667
-13.942825,-74.312575
-28.752252,31.893167
-33.469115,-70.641997
10.413711,-75.533549
10.892093,-84.78599
13.922245,-86.125393
13.243611,-85.89596
-15.84065,-70.027891
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
3.420628,-76.522119
35.696442,51.422974
36.212989,37.142588
-36.724358,-73.112741
48.856614,2.352222
48.139126,11.580186
48.139126,11.580186
54.238631,-7.170908
54.077313,-6.608787
-26.177929,27.974858
-13.148922,-72.538524
8.5922,81.196796
41.8833333,8.7833333
54.597269,-5.930109
-25.727249,28.30222
33.960065,69.885634
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-10.392209,-76.872105
-34.6037,-58.381503
8.004674,124.2913
8.004674,124.2913
42.817988,-1.644184
32.085688,34.783684
-16.409501,-71.537384
8.698915,80.417397
48.856614,2.352222
38.524515,-8.893066
38.570983,-7.909602
7.692156,-72.604162
3.56375,-73.79515
16.9,-89.766667
-37.997567,-57.54823
7.08582,-70.75779
7.08582,-70.75779
7.08582,-70.75779
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
40.416691,-3.700345
54.625869,-5.982754
38.725299,-9.150036
38.570983,-7.909602
38.570983,-7.909602
31.147131,75.341218
13.69288,-89.199161
-32.949255,27.734962
51.500152,-0.126236
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
33.888629,35.495479
-33.469115,-70.641997
33.541351,35.586215
7.857222,79.777222
8.351263,81.006993
14.080938,-88.708684
33.051193,35.500968
9.783333,80.066667
-33.333466,-60.211029
43.320812,-1.984447
43.256963,-2.923441
43.320812,-1.984447
43.320812,-1.984447
43.320812,-1.984447
8.5922,81.196796
6.908868,122.0772
54.597269,-5.930109
40.416691,-3.700345
40.416691,-3.700345
-33.469115,-70.641997
48.856614,2.352222
31.669316,34.570802
-19.81816,34.835503
16.809726,-90.768243
-16.043745,-71.402286
40.416691,-3.700345
8.73865,80.47795
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-26.363175,28.15222
43.320812,-1.984447
6.938895,-71.810087
5.496546,-54.053794
8.73865,80.47795
13.701964,-89.147774
41.919026,8.738432
41.919027,8.738433
50.775439,6.08151
31.857028,35.460596
6.09188,-75.63615
14.070743,-88.905453
14.088915,-88.957833
13.784841,-87.835564
14.0833,-87.2167
31.857028,35.460596
-7.823889,-77.604722
-16.409501,-71.537384
-14.223817,-73.015602
41.919028,8.738434
43.036248,-2.504542
-33.469115,-70.641997
47.665475,9.364077
3.228717,-76.419306
14.169631,-89.102686
31.147131,75.341218
31.779346,35.243259
43.492949,-1.474841
43.054198,-2.178116
43.036248,-2.504542
37.97918,23.716647
37.97918,23.716647
32.085688,34.783684
33.272157,35.203278
-12.046378,-77.042791
-12.046378,-77.042791
-16.398822,-71.536886
-6.779131,-79.83942
-12.046378,-77.042791
14.677301,121.044348
14.23373675,-83.53885928
-26.363175,28.15222
54.18006,-6.33393
-26.363175,28.15222
37.97918,23.716647
33.695975,70.336069
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.939782,-74.247478
-12.046378,-77.042791
-16.409501,-71.537384
10.90584,-74.172483
13.7333333,-89.4333333
31.147131,75.341218
-12.046378,-77.042791
-12.068306,-75.210163
-33.9585,25.600682
-32.708468,26.29517
-26.574288,27.840764
43.054198,-2.178116
43.036248,-2.504542
-8.111825,-79.02866
-12.939782,-74.247478
32.83333,35.33333
13.62679,-85.8254
-12.046378,-77.042791
9.66123,80.02558
33.888629,35.495479
36.509937,-4.886352
-25.474193,30.969455
-13.163874,-74.223564
-25.417483,28.72824
8.64338,80.341889
-31.601602,28.777502
3.989773,-73.766963
3.54434,-73.70781
31.147131,75.341218
-12.046378,-77.042791
54.644981,-5.928601
-31.601602,28.777502
-25.474193,30.969455
7.716666,81.700188
13.727896,100.524123
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.068306,-75.210163
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-9.929478,-76.239738
9.66123,80.02558
4.5981,-74.07603
7.785857,81.589802
-9.929478,-76.239738
-6.704125,-79.906227
5.6559,-75.87712
33.888629,35.495479
5.6559,-75.87712
5.6559,-75.87712
13.564251,-86.02984
-7.53,-78.091111
-33.925313,18.426329
-34.105588,18.471035
-22.954272,14.503285
43.320812,-1.984447
33.908841,35.581965
-37.997567,-57.54823
-40.57472,-73.131919
43.256963,-2.923441
55.129345,-6.663439
-13.163874,-74.223564
-29.659446,22.738028
9.66123,80.02558
-34.087702,18.456707
-33.469115,-70.641997
32.085688,34.783684
33.892039,35.517862
7.48008,-73.92076
34.601576,32.955596
14.0833,-87.2167
-33.469115,-70.641997
35.696442,51.422974
7.716666,81.700188
10.502961,-66.917253
28.658188,77.227403
33.888763,35.492016
33.888763,35.492016
8.5922,81.196796
9.812505,80.131434
-9.297478,-75.996312
-12.046378,-77.042791
7.921328,81.52467
5.065876,-73.878799
-34.900044,-54.949784
4.995278,-75.812778
4.995278,-75.812778
37.97918,23.716647
-13.163874,-74.223564
-12.046378,-77.042791
-9.297478,-75.996312
47.744503,-116.792062
33.870498,35.501652
33.888629,35.495479
54.99451,-7.319996
-12.046378,-77.042791
4.995278,-75.812778
54.597269,-5.930109
54.597269,-5.930109
32.313495,35.041543
-12.046378,-77.042791
13.763295,-89.047796
-13.531688,-71.966924
-13.531688,-71.966924
9.668333,80.333056
-29.858343,31.021827
50.135398,8.915122
51.91696,4.398819
4.995278,-75.812778
6.462828,-75.556394
8.13691,81.434079
37.97918,23.716647
7.131202,-73.124973
-16.500194,-68.150162
13.808917,-89.228637
48.583148,7.747882
32.325073,34.854663
14.372734,-91.753882
-12.046378,-77.042791
-12.046378,-77.042791
8.5922,81.196796
7.131202,-73.124973
-35.43058,-71.65762
-35.43058,-71.65762
-33.024705,-71.552216
-33.469115,-70.641997
-33.024705,-71.552216
7.131202,-73.124973
-12.787148,-74.973207
4.5981,-74.07603
7.11388,-73.21744
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
43.256963,-2.923441
43.256963,-2.923441
43.8561,-79.337019
-33.469115,-70.641997
-33.469115,-70.641997
53.999977,-6.403739
3.420628,-76.522119
13.49446,-88.530343
13.62679,-85.8254
33.892039,35.517862
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
-12.046378,-77.042791
-12.046378,-77.042791
-12.046378,-77.042791
12.71321,-86.511845
54.597269,-5.930109
43.256963,-2.923441
-9.297478,-75.996312
34.640097,50.875948
-25.476646,30.978892
-25.476646,30.978892
-25.474193,30.969455
-25.474193,30.969455
9.66123,80.02558
9.66123,80.02558
-12.939782,-74.247478
-33.469115,-70.641997
-33.469115,-70.641997
53.553813,9.991586
51.25587,7.149972
12.2166667,-84.0333333
38.72602,-7.213667
-33.469115,-70.641997
51.500152,-0.126236
43.124228,5.928
3.27199,-73.087749
2.243589,-77.010385
6.643708,-73.653621
14.30645,-88.880188
14.154909,-88.735414
14.216906,-88.784864
35.696442,51.422974
-33.469115,-70.641997
-0.181439,-78.467266
6.270526,-75.572173
33.892039,35.517862
-15.493296,-70.135574
-15.493296,-70.135574
-13.163874,-74.223564
32.085688,34.783684
12.265244,-85.08308
-10.680652,-76.259918
33.117247,35.42888
33.892039,35.517862
52.370216,4.895168
52.370216,4.895168
52.370216,4.895168
51.219062,4.40289
6.648938,-75.460791
23.811388,90.412106
-29.965819,30.882976
6.927079,79.861243
13.28444,-88.12639
13.8,-89.9166667
-12.046378,-77.042791
18.157995,120.647306
-29.641929,30.347358
43.297222,-2.991667
2.243589,-77.010385
9.66123,80.02558
9.380289,80.377
50.802173,8.766793
-12.046378,-77.042791
7.946283,-72.898807
-12.046378,-77.042791
10.294671,123.899858
54.597269,-5.930109
43.320812,-1.984447
53.430252,10.374086
14.624422,-90.53288
2.51379,-76.38945
13.9,-88.1166667
7.821819,81.611161
-12.046378,-77.042791
7.716666,81.700188
9.66123,80.02558
7.716666,81.700188
54.99451,-7.319996
54.328629,-5.716669
54.597269,-5.930109
54.99451,-7.319996
54.713382,-6.216761
54.713382,-6.216761
54.18006,-6.33393
54.18006,-6.33393
54.597269,-5.930109
54.597269,-5.930109
38.725299,-9.150036
13.79833,-89.17889
13.4333333,-88.7
9.66123,80.02558
54.597269,-5.930109
8.738157,80.477147
8.778603,80.485242
-12.046378,-77.042791
-12.003379,-76.918423
-12.939782,-74.247478
-33.469115,-70.641997
-33.469115,-70.641997
23.940848,91.988153
-12.939782,-74.247478
8.5922,81.196796
-12.046378,-77.042791
8.980118,79.912462
-34.54136,-58.714916
8.457907,81.268402
8.941674,80.986695
50.940664,6.959912
-29.858343,31.021827
-33.469115,-70.641997
-33.469115,-70.641997
-33.469115,-70.641997
33.888763,35.492016
37.01808,-7.928491
13.175928,-88.110224
